id,customer_id,customer_name,service_type,number_of_people,booking_date,travel_start_date,travel_end_date,duration_in_hours,destination_id,total_cost,cost_per_person
266,9018,Douglas Turner,h14,6,4/28/2022,5/2/2022,5/7/2022,122,10,16836,2806
267,4471,Kyle Blanchard,p18,1,4/27/2022,10/10/2022,10/14/2022,96,28,1659.54,1659.54
268,6293,Lindsey Anderson,Train,4,2/10/2022,3/31/2022,4/1/2022,25,22,1643.73,410.9325
269,8920,Tony Welch,p1,1,4/29/2022,7/29/2022,8/3/2022,120,19,2247.82,2247.82
270,3824,Dakota Thompson,h1,3,4/27/2022,5/3/2022,5/4/2022,31,6,1209,403
271,8338,Leslie Mueller,p28,8,3/18/2022,7/24/2022,8/1/2022,192,7,31232.24,3904.03
272,6403,Adam Leblanc,Train,1,2/18/2022,3/31/2022,4/2/2022,63,15,165.55,165.55
273,9013,Samantha Melton,Flight,7,2/6/2022,2/22/2022,2/22/2022,6,29,1253.19,179.0271429
274,1361,Terry Holland,h30,1,4/11/2022,4/16/2022,4/18/2022,60,30,2940,2940
275,5285,Joshua Walton,h52,5,3/30/2022,4/1/2022,4/6/2022,123,12,12915,2583
276,1303,Logan Watson,Flight,2,4/30/2022,5/15/2022,5/15/2022,9,16,951.81,475.905
277,1493,Wendy Wolf,Flight,1,4/3/2022,4/19/2022,4/19/2022,7,28,321.09,321.09
278,7679,William Phillips,p4,1,4/11/2022,8/25/2022,8/31/2022,144,26,3260.75,3260.75
279,7468,Mark Kemp,h63,3,4/30/2022,5/4/2022,5/9/2022,131,2,19257,6419
280,3358,Timothy Mccarthy,p26,7,3/5/2022,7/30/2022,8/8/2022,216,9,29888.46,4269.78
281,2969,Lisa Howe,h35,1,2/19/2022,2/28/2022,3/4/2022,103,4,3811,3811
282,3613,Janet Olson,h27,1,2/3/2022,2/13/2022,2/20/2022,171,29,4788,4788
283,7530,Anthony Hernandez,Flight,7,3/14/2022,4/1/2022,4/1/2022,6,16,542.94,77.56285714
284,6326,Jaime Mcdaniel,Train,3,2/2/2022,3/8/2022,3/10/2022,71,17,331.02,110.34
285,6103,Brittney Camacho,Train,1,4/27/2022,6/24/2022,6/24/2022,4,17,1602.74,1602.74
286,5042,Gary Ward,Train,7,4/29/2022,6/21/2022,6/22/2022,26,23,691.55,98.79285714
287,8783,Julie Moore,p18,1,2/3/2022,6/6/2022,6/10/2022,96,28,1659.54,1659.54
288,1580,Nathan Harris,h57,4,3/29/2022,4/4/2022,4/10/2022,152,4,27360,6840
289,1638,Jessica Wilson,h41,8,3/21/2022,3/30/2022,4/6/2022,175,14,63000,7875
290,6194,Ian Maldonado,p12,4,4/30/2022,10/14/2022,10/20/2022,144,15,7250.96,1812.74
291,3488,Tyler Parker,Flight,5,3/20/2022,4/5/2022,4/5/2022,6,30,1461.63,292.326
292,4549,Meredith Williams,Train,1,3/8/2022,4/12/2022,4/12/2022,22,11,1484.87,1484.87
293,8766,Kathy Garrett,h56,1,4/7/2022,4/13/2022,4/15/2022,50,23,1450,1450
294,4389,Cheryl Allen,Flight,1,2/21/2022,3/12/2022,3/12/2022,1,9,735.78,735.78
295,8187,Dawn Tran,Flight,1,2/8/2022,2/27/2022,2/27/2022,12,25,205.43,205.43
296,5017,Jon Huynh,h40,2,3/1/2022,3/10/2022,3/14/2022,102,21,2856,1428
297,4632,Ryan Williams,h19,5,4/16/2022,4/18/2022,4/19/2022,35,17,3850,770
298,5911,Devon Reeves,Train,1,4/9/2022,5/26/2022,5/27/2022,30,8,1158.08,1158.08
299,1397,Laura Moore,Train,1,3/10/2022,4/18/2022,4/20/2022,50,22,574.83,574.83
300,8732,Kyle West,p24,1,2/28/2022,7/14/2022,7/16/2022,48,30,1317.39,1317.39
301,4625,Joanne Alvarez,Train,2,4/8/2022,5/13/2022,5/13/2022,18,21,1138.75,569.375
302,5386,Robert Thomas,p7,2,4/14/2022,7/2/2022,7/5/2022,72,24,4325,2162.5
303,7180,Susan Bailey,Train,1,4/30/2022,6/11/2022,6/11/2022,9,5,1358.96,1358.96
304,3617,Anthony Miller,p1,1,4/3/2022,9/2/2022,9/7/2022,120,19,2247.82,2247.82
305,8271,Luke Jones,Flight,5,3/19/2022,4/4/2022,4/4/2022,1,7,945.27,189.054
306,5098,Daniel Cunningham,h24,1,3/31/2022,4/9/2022,4/13/2022,107,29,1498,1498
307,4247,Keith Johnson,Train,1,4/10/2022,6/6/2022,6/6/2022,17,7,168.1,168.1
308,8653,Shelley Moore,p27,4,4/29/2022,10/8/2022,10/14/2022,144,27,15902.28,3975.57
309,9955,Brent Hudson,h35,1,4/9/2022,4/13/2022,4/14/2022,35,4,1295,1295
310,9556,Steven Coleman,p17,1,4/24/2022,9/19/2022,9/27/2022,192,29,4956.67,4956.67
311,6422,Kimberly Elliott,Flight,1,3/22/2022,4/8/2022,4/8/2022,6,6,918.75,918.75
312,8717,David Noble,Train,1,4/16/2022,5/25/2022,5/27/2022,55,7,348.4,348.4
313,9852,David Huang,Train,2,4/5/2022,6/3/2022,6/4/2022,30,24,959.36,479.68
314,3929,Debra Martinez,Train,3,4/24/2022,5/24/2022,5/25/2022,38,1,1605.89,535.2966667
315,7181,Matthew Sanchez,Flight,1,3/11/2022,3/30/2022,3/30/2022,10,29,1723.38,1723.38
316,1733,Scott Sullivan,h27,1,4/29/2022,5/6/2022,5/13/2022,172,29,4816,4816
317,2619,Paula Haynes,Train,2,4/1/2022,5/25/2022,5/26/2022,39,22,1650.64,825.32
318,2855,Kelly Mcguire,h32,8,2/24/2022,3/2/2022,3/5/2022,73,12,19272,2409
319,2439,Timothy Harding,Train,7,3/7/2022,4/10/2022,4/11/2022,32,10,534.43,76.34714286
320,7228,Brian Jones,Train,2,2/20/2022,4/10/2022,4/12/2022,69,30,879.83,439.915
321,8873,Daniel Myers,p1,1,4/20/2022,7/5/2022,7/10/2022,120,19,2247.82,2247.82
322,6349,Amanda Lucero,h50,1,4/22/2022,4/30/2022,5/2/2022,59,15,767,767
323,3007,Dr. Kim Baker,Train,7,4/7/2022,5/20/2022,5/21/2022,32,25,659.95,94.27857143
324,6795,John Garcia,p8,2,3/27/2022,6/13/2022,6/22/2022,216,11,6234.3,3117.15
325,2269,Karen Crawford,Flight,1,3/26/2022,4/12/2022,4/12/2022,6,27,635.18,635.18
326,6469,Peter Hernandez,h10,1,4/17/2022,4/21/2022,4/27/2022,154,9,1540,1540
327,3347,Ashley Daniel,Flight,5,3/8/2022,3/26/2022,3/26/2022,9,3,858.2,171.64
328,7447,Elizabeth Knight,h31,1,3/30/2022,4/5/2022,4/9/2022,104,5,2808,2808
329,3179,Michael Fisher,Train,3,3/21/2022,5/16/2022,5/17/2022,40,22,1717.92,572.64
330,4576,Todd Goodwin,Train,1,4/22/2022,6/9/2022,6/9/2022,18,9,1808.93,1808.93
331,7840,Michele Reynolds,Flight,3,3/25/2022,4/13/2022,4/13/2022,10,28,1302.55,434.1833333
332,7161,Travis Bean,h51,8,4/9/2022,4/16/2022,4/21/2022,123,16,36408,4551
333,1601,Timothy Morales,Train,1,3/18/2022,4/26/2022,4/28/2022,66,22,508.63,508.63
334,3527,Scott Bell,h2,1,4/2/2022,4/11/2022,4/15/2022,97,24,2134,2134
335,9659,Mrs. Jeanette Edwards MD,h57,1,3/3/2022,3/12/2022,3/13/2022,26,4,1170,1170
336,2170,Charles Fowler,p11,1,2/2/2022,7/27/2022,8/3/2022,168,24,4638.27,4638.27
337,8851,Tara Manning,h29,1,3/16/2022,3/20/2022,3/27/2022,177,22,5310,5310
338,8757,Elizabeth Fernandez,h57,1,3/18/2022,3/26/2022,3/31/2022,122,4,5490,5490
339,6016,Charles Marshall,h4,2,2/8/2022,2/16/2022,2/21/2022,132,27,11352,5676
340,5992,Katrina Weeks,Train,3,4/6/2022,5/7/2022,5/8/2022,45,27,1439.67,479.89
341,3859,Carol Best,Flight,4,4/11/2022,4/28/2022,4/28/2022,10,2,1000.71,250.1775
342,7140,Laura Taylor,p7,1,2/1/2022,7/8/2022,7/11/2022,72,24,2162.5,2162.5
343,9244,Laura Stewart,Flight,1,2/16/2022,3/8/2022,3/8/2022,2,4,1119.03,1119.03
344,8611,Antonio Warren,Train,3,3/16/2022,4/15/2022,4/15/2022,6,18,188.9,62.96666667
345,1903,Scott Patel,p6,4,3/16/2022,7/1/2022,7/9/2022,192,28,13990.92,3497.73
346,3152,Debra Olson,Train,6,2/26/2022,4/17/2022,4/18/2022,41,8,997.41,166.235
347,3769,Jonathan Lewis,p7,5,3/28/2022,6/27/2022,6/30/2022,72,24,10812.5,2162.5
348,4492,Nicholas Davis,Flight,1,3/15/2022,4/1/2022,4/1/2022,3,14,578.82,578.82
349,4111,Mr. Darren Bradley,h32,7,2/6/2022,2/15/2022,2/22/2022,178,12,41118,5874
350,4533,Ashlee Brown,Flight,1,4/1/2022,4/21/2022,4/21/2022,9,28,1240.66,1240.66
351,9146,Edward Thomas,Train,1,2/22/2022,3/29/2022,3/29/2022,4,16,1521.22,1521.22
352,6560,Ricky Lee,Train,8,3/19/2022,5/8/2022,5/8/2022,4,12,335.83,41.97875
353,5796,Donald Rodriguez,p4,5,2/1/2022,4/20/2022,4/26/2022,144,26,16303.75,3260.75
354,1421,Jesse Barrett,Train,1,2/10/2022,4/9/2022,4/11/2022,59,29,625.09,625.09
355,3758,Christian Young,Train,1,2/5/2022,3/23/2022,3/23/2022,15,27,1522.51,1522.51
356,5608,Brittany Lopez,Flight,8,3/26/2022,4/11/2022,4/11/2022,9,27,242,30.25
357,1985,Matthew Hunt,h58,8,3/29/2022,4/1/2022,4/6/2022,129,27,17544,2193
358,6724,Ariel Williams,Train,1,4/18/2022,6/8/2022,6/11/2022,72,29,1520.24,1520.24
359,9333,Nichole Shepherd,Train,3,4/4/2022,5/4/2022,5/4/2022,6,3,844.23,281.41
360,4691,Meredith Rodgers,h44,1,4/8/2022,4/18/2022,4/24/2022,151,6,3020,3020
361,2356,David Lynch,Flight,1,2/18/2022,3/7/2022,3/7/2022,3,17,408.76,408.76
362,9688,Adam Cox,Train,5,3/29/2022,5/9/2022,5/11/2022,54,26,1360.85,272.17
363,7705,Michael Ellis,p10,1,3/3/2022,8/28/2022,9/7/2022,240,11,4977.05,4977.05
364,6771,Sheila Buck,Flight,1,3/3/2022,3/18/2022,3/18/2022,4,24,235.11,235.11
365,9904,Tracy Cruz,Flight,2,3/4/2022,3/21/2022,3/21/2022,10,7,1759.05,879.525
366,7094,Dr. Gregory Oliver,p18,1,2/3/2022,7/10/2022,7/14/2022,96,28,1659.54,1659.54
367,7322,Angela Cox,p1,1,3/19/2022,8/9/2022,8/14/2022,120,19,2247.82,2247.82
368,5868,Joel Nicholson,p1,2,3/29/2022,6/7/2022,6/12/2022,120,19,4495.64,2247.82
369,4664,Ronald Burgess,h21,1,3/11/2022,3/16/2022,3/21/2022,132,3,2772,2772
370,5610,Craig Norris,Flight,1,2/2/2022,2/19/2022,2/19/2022,5,11,440.51,440.51
371,6879,Carol Foley,Train,8,3/14/2022,4/14/2022,4/14/2022,21,22,1239.32,154.915
372,6098,Christopher Frazier,Flight,6,4/22/2022,5/10/2022,5/10/2022,6,15,964.24,160.7066667
373,4698,Katherine Winters,p29,6,3/3/2022,8/15/2022,8/20/2022,120,23,4957.98,826.33
374,4971,Catherine Smith,h54,7,3/9/2022,3/14/2022,3/21/2022,172,7,38528,5504
375,5520,Jennifer Davis,Flight,8,2/8/2022,2/27/2022,2/27/2022,3,16,1707.22,213.4025
376,6694,Robert Silva,h55,7,2/17/2022,2/21/2022,2/24/2022,77,24,5390,770
377,7234,Jeanne Nelson,p14,8,4/17/2022,6/22/2022,6/27/2022,120,25,33847.12,4230.89
378,5249,Allison Thompson,p30,6,4/18/2022,8/8/2022,8/12/2022,96,4,13410.24,2235.04
379,7312,Dawn Adams,h20,3,4/25/2022,4/27/2022,5/1/2022,106,13,7314,2438
380,4295,Hayley Wells,Train,6,4/30/2022,6/26/2022,6/27/2022,33,11,1311.95,218.6583333
381,3063,Patricia Allison,h1,2,4/16/2022,4/24/2022,4/26/2022,52,6,1352,676
382,2699,Charles Hopkins Jr.,h5,1,2/24/2022,2/26/2022,3/2/2022,100,28,1700,1700
383,6414,Kendra Reyes,h8,1,4/19/2022,4/21/2022,4/26/2022,131,14,1572,1572
384,4947,William Martinez,p1,5,4/27/2022,9/12/2022,9/17/2022,120,19,11239.1,2247.82
385,7238,Michael Kim,Flight,1,2/27/2022,3/17/2022,3/17/2022,4,14,157.06,157.06
386,4992,Ricardo Simpson DDS,p18,1,3/24/2022,7/3/2022,7/7/2022,96,28,1659.54,1659.54
387,4798,Holly Schmidt,Train,1,4/24/2022,6/1/2022,6/3/2022,58,8,1911.86,1911.86
388,2729,Justin Brewer,h7,1,3/1/2022,3/4/2022,3/8/2022,97,29,4365,4365
389,5480,Samuel White,Train,7,4/20/2022,6/10/2022,6/12/2022,61,15,555.88,79.41142857
390,3212,Kathleen Benitez,Flight,4,4/14/2022,5/1/2022,5/1/2022,4,13,236.94,59.235
391,4585,Brandi Hammond,h49,7,4/28/2022,5/6/2022,5/7/2022,36,12,3780,540
392,3916,Linda Aguilar,Train,8,4/15/2022,6/8/2022,6/10/2022,57,3,1115.68,139.46
393,1672,Beth Long,h44,8,2/13/2022,2/19/2022,2/23/2022,97,6,15520,1940
394,7194,Lucas Spencer,Flight,3,3/10/2022,3/26/2022,3/26/2022,1,1,683.44,227.8133333
395,7600,Yvette Briggs,h65,4,2/4/2022,2/14/2022,2/15/2022,26,19,4992,1248
396,8725,Leon Morales,p16,7,3/10/2022,8/18/2022,8/25/2022,168,30,17658.76,2522.68
397,3403,Patrick Blake,Train,4,4/20/2022,5/24/2022,5/26/2022,53,14,269.24,67.31
398,5423,Richard Watson,h15,4,2/12/2022,2/20/2022,2/24/2022,97,29,10088,2522
399,5139,Lisa Banks,Train,7,4/6/2022,5/11/2022,5/13/2022,68,29,1730.77,247.2528571
400,6213,James Martin,Train,1,2/4/2022,3/27/2022,3/28/2022,42,25,1638.16,1638.16
401,7374,Amy Arnold,Flight,1,2/13/2022,3/1/2022,3/1/2022,4,13,921.76,921.76
402,4479,Kristen Higgins,Flight,5,4/28/2022,5/17/2022,5/17/2022,6,30,1421.81,284.362
403,1368,Michael Smith,h32,1,4/21/2022,5/1/2022,5/6/2022,127,12,4191,4191
404,2503,April Bell,Flight,7,3/20/2022,4/9/2022,4/9/2022,5,19,1005.81,143.6871429
405,6890,Jessica Torres,Flight,1,4/14/2022,5/3/2022,5/3/2022,4,25,1204.93,1204.93
406,4192,Jennifer Jones,h59,1,2/13/2022,2/22/2022,2/23/2022,27,11,1053,1053
407,3159,Nicole Evans DVM,Train,5,2/16/2022,3/21/2022,3/22/2022,34,26,358.05,71.61
408,8207,Melinda Mora,p2,3,2/1/2022,5/29/2022,6/1/2022,72,2,2431.56,810.52
409,4262,Jorge Francis,Train,2,2/5/2022,3/10/2022,3/12/2022,65,30,230.88,115.44
410,4504,Johnny Brown,h58,4,4/12/2022,4/21/2022,4/22/2022,27,27,1836,459
411,4462,Annette Farmer,Train,1,3/13/2022,4/16/2022,4/18/2022,48,8,1777.39,1777.39
412,8051,Diane Harvey,Train,1,2/25/2022,4/4/2022,4/6/2022,69,20,1178.5,1178.5
413,3730,Brandon Moore,Flight,8,3/9/2022,3/29/2022,3/29/2022,4,2,111.51,13.93875
414,9384,Shannon Ellis,Flight,6,3/7/2022,3/23/2022,3/23/2022,1,4,1941.11,323.5183333
415,2890,Tristan Murray,p7,1,2/5/2022,7/14/2022,7/17/2022,72,24,2162.5,2162.5
416,4717,Katie Garza,h2,1,2/26/2022,3/4/2022,3/8/2022,102,24,2244,2244
417,1865,Kelly Yang,Flight,7,2/10/2022,3/2/2022,3/2/2022,3,22,417.06,59.58
418,5365,Paul Knapp,Train,5,4/7/2022,5/29/2022,5/29/2022,1,4,427.25,85.45
419,4644,Jessica Martinez,Flight,2,4/11/2022,5/1/2022,5/1/2022,7,14,1646.12,823.06
420,9385,Michael Moore,Train,1,3/9/2022,4/14/2022,4/14/2022,7,17,1868.39,1868.39
421,3213,Terri Valencia,h15,1,4/26/2022,5/5/2022,5/9/2022,99,29,2574,2574
422,3457,Justin Smith,Flight,1,4/4/2022,4/23/2022,4/23/2022,3,22,1546.77,1546.77
423,4685,David Spencer,Train,2,2/19/2022,3/22/2022,3/22/2022,11,28,1879.34,939.67
424,9014,Joseph Rogers,p16,4,3/31/2022,7/20/2022,7/27/2022,168,30,10090.72,2522.68
425,3296,Joshua Coleman,Flight,5,3/23/2022,4/12/2022,4/12/2022,8,13,1612.99,322.598
426,2806,Shelby Moore,p1,1,4/26/2022,9/24/2022,9/29/2022,120,19,2247.82,2247.82
427,8073,James Walter,Flight,5,2/9/2022,2/24/2022,2/24/2022,4,13,956.4,191.28
428,3663,Robert Lee,p5,1,3/24/2022,5/23/2022,5/27/2022,96,1,1751.13,1751.13
429,3262,Julie Rose,Flight,5,4/5/2022,4/25/2022,4/25/2022,11,8,1758.39,351.678
430,5235,Lisa Hendrix,p23,3,2/19/2022,8/2/2022,8/5/2022,72,5,1858.68,619.56
431,7767,Jennifer Reese,Train,8,3/10/2022,5/3/2022,5/4/2022,24,10,1952.52,244.065
432,7795,Lee Miller,p10,1,2/3/2022,5/2/2022,5/12/2022,240,11,4977.05,4977.05
433,4538,Mrs. Leslie Barrett,Flight,1,2/3/2022,2/22/2022,2/22/2022,12,25,540.09,540.09
434,7029,Leslie Kelly,p28,5,2/19/2022,6/17/2022,6/25/2022,192,7,19520.15,3904.03
435,8629,Isabella Fisher,Flight,1,4/11/2022,5/1/2022,5/1/2022,9,16,1277.78,1277.78
436,2630,Thomas Jones,Flight,7,4/4/2022,4/21/2022,4/21/2022,7,20,1644.49,234.9271429
437,8958,Angela Jones,Flight,6,4/4/2022,4/19/2022,4/19/2022,9,5,1813.39,302.2316667
438,3482,Jeremiah Ochoa,Flight,8,3/4/2022,3/21/2022,3/21/2022,6,19,1372.09,171.51125
439,2343,Todd Barajas,Flight,1,3/2/2022,3/18/2022,3/18/2022,4,25,803.38,803.38
440,6101,Michelle Mccormick,Flight,3,2/17/2022,3/8/2022,3/8/2022,6,28,1742.22,580.74
441,6272,Joseph Ortiz,Flight,1,3/14/2022,3/31/2022,3/31/2022,9,25,1876.01,1876.01
442,7651,Jessica Campbell,p16,1,2/3/2022,5/11/2022,5/18/2022,168,30,2522.68,2522.68
443,4299,Donna Wells,p28,1,4/21/2022,7/30/2022,8/7/2022,192,7,3904.03,3904.03
444,5960,Jasmine White,p15,8,3/24/2022,9/19/2022,9/22/2022,72,1,19172.72,2396.59
445,1225,Dr. Thomas Mendez,Flight,1,4/27/2022,5/12/2022,5/12/2022,5,24,923.98,923.98
446,1487,Miguel Mcintyre,p11,1,2/4/2022,6/2/2022,6/9/2022,168,24,4638.27,4638.27
447,4075,Rachel Blake,Train,4,2/9/2022,4/4/2022,4/5/2022,27,28,1256.21,314.0525
448,9801,Harold Smith,h7,7,2/3/2022,2/7/2022,2/9/2022,56,29,17640,2520
449,7414,Felicia Gibson,Train,3,4/25/2022,6/3/2022,6/6/2022,72,25,1263.37,421.1233333
450,4112,Colleen Jefferson,h20,3,3/29/2022,3/31/2022,4/7/2022,170,13,11730,3910
451,5891,Robert Vaughn,h25,6,2/13/2022,2/17/2022,2/21/2022,103,12,14832,2472
452,6691,Steven Steele,Train,2,3/4/2022,4/11/2022,4/12/2022,42,27,313.88,156.94
453,7545,Wanda Hardy,h43,7,3/19/2022,3/25/2022,3/26/2022,33,23,8778,1254
454,4499,Katie Reyes,Train,1,3/16/2022,5/1/2022,5/3/2022,49,23,224.3,224.3
455,4508,Cody Miller,h13,1,4/18/2022,4/25/2022,5/2/2022,175,5,7700,7700
456,1219,Michael Chen,p15,7,2/22/2022,8/5/2022,8/8/2022,72,1,16776.13,2396.59
457,6861,Samuel Yoder,Flight,8,4/25/2022,5/11/2022,5/11/2022,2,30,1793.61,224.20125
458,6539,Stephanie Watson,p13,6,4/12/2022,7/6/2022,7/10/2022,96,8,16135.86,2689.31
459,9271,Joshua Dyer,Flight,3,2/23/2022,3/11/2022,3/11/2022,9,10,1095.52,365.1733333
460,9974,Christina Hester,h23,5,3/12/2022,3/15/2022,3/21/2022,154,22,9240,1848
461,1571,Robert Spears,Train,3,3/24/2022,4/29/2022,5/1/2022,60,17,1670.91,556.97
462,3281,Mark Flores,h33,5,3/30/2022,4/8/2022,4/10/2022,58,4,4640,928
463,4596,Karen Hayes,h13,6,4/25/2022,5/3/2022,5/4/2022,32,5,8448,1408
464,8666,John Petersen,p5,5,3/9/2022,7/14/2022,7/18/2022,96,1,8755.65,1751.13
465,8227,Michelle Arnold,Flight,1,2/14/2022,3/5/2022,3/5/2022,1,7,448.7,448.7
466,3417,Amber Spencer,p21,5,3/17/2022,8/22/2022,8/30/2022,192,24,22333.35,4466.67
467,8373,Michael Banks,h35,1,4/23/2022,5/3/2022,5/7/2022,98,4,3626,3626
468,1691,Carol Henry,Train,1,4/17/2022,6/12/2022,6/13/2022,31,3,1269.69,1269.69
469,8894,Ryan Williams,Flight,1,4/18/2022,5/6/2022,5/6/2022,9,1,591.26,591.26
470,2160,Dylan Mays,p12,6,2/24/2022,8/19/2022,8/25/2022,144,15,10876.44,1812.74
471,5584,Diana Bond,p7,5,4/17/2022,8/29/2022,9/1/2022,72,24,10812.5,2162.5
472,3148,Paul Day,Flight,4,3/17/2022,4/1/2022,4/1/2022,3,24,492.42,123.105
473,6752,Elizabeth Dillon,Flight,2,3/28/2022,4/12/2022,4/12/2022,8,11,1840.37,920.185
474,6845,Alexander Cox,p9,3,2/6/2022,6/21/2022,6/23/2022,48,3,2801.7,933.9
475,8730,Cheryl Jordan,Train,6,4/15/2022,5/23/2022,5/26/2022,72,1,116.74,19.45666667
476,3463,Michael Jordan,Train,1,4/26/2022,6/6/2022,6/7/2022,46,19,922.9,922.9
477,8634,Christopher Lee,h39,7,4/27/2022,5/7/2022,5/10/2022,75,25,6300,900
478,9327,Thomas Nolan,p4,1,4/11/2022,6/14/2022,6/20/2022,144,26,3260.75,3260.75
479,4634,Holly Smith,Flight,1,3/29/2022,4/18/2022,4/18/2022,3,24,1618.48,1618.48
480,2101,Matthew Maldonado,p7,1,4/18/2022,7/1/2022,7/4/2022,72,24,2162.5,2162.5
481,8412,Xavier Romero,h65,1,3/31/2022,4/4/2022,4/10/2022,148,19,7104,7104
482,7477,Pamela Hansen,p17,8,3/28/2022,6/12/2022,6/20/2022,192,29,39653.36,4956.67
483,7824,Katherine Woods,Flight,1,3/7/2022,3/23/2022,3/23/2022,6,20,1369.41,1369.41
484,9166,Sarah Smith,Flight,2,2/5/2022,2/21/2022,2/21/2022,4,27,1573.84,786.92
485,9952,Brittany Murphy,h23,1,2/10/2022,2/20/2022,2/24/2022,106,22,1272,1272
486,1325,Christopher Brooks,Flight,1,4/12/2022,4/30/2022,4/30/2022,3,28,1971.32,1971.32
487,2547,Tracy Gibson,Flight,6,4/13/2022,5/1/2022,5/1/2022,5,10,1138.31,189.7183333
488,1041,Elizabeth Cherry,Train,1,4/27/2022,6/22/2022,6/24/2022,70,23,388.5,388.5
489,8387,Deborah Smith,Flight,1,2/24/2022,3/16/2022,3/16/2022,10,9,801.34,801.34
490,9857,Zoe Rojas,h39,1,3/18/2022,3/27/2022,4/2/2022,148,25,1776,1776
491,3297,Kathy Bradley,Train,3,2/24/2022,3/30/2022,4/1/2022,58,24,1158.49,386.1633333
492,5233,John Dunlap,p4,1,3/22/2022,9/18/2022,9/24/2022,144,26,3260.75,3260.75
493,4082,Brooke Perez,h3,1,3/24/2022,3/31/2022,4/7/2022,174,9,5568,5568
494,1049,Taylor Davis,Train,3,2/3/2022,3/14/2022,3/16/2022,62,27,1568.14,522.7133333
495,4016,Brendan Williams,Train,4,2/26/2022,4/7/2022,4/8/2022,46,3,214.52,53.63
496,8352,Lisa Pineda,h36,1,3/20/2022,3/27/2022,4/3/2022,178,15,6586,6586
497,8193,Martin Wood,Train,5,2/15/2022,3/24/2022,3/26/2022,53,16,1710.89,342.178
498,3326,Benjamin Strickland,h12,1,2/8/2022,2/11/2022,2/12/2022,30,2,330,330
499,6971,Rebecca Trujillo,Train,4,2/12/2022,4/4/2022,4/4/2022,14,21,390.36,97.59
500,2437,Jonathan Evans,h41,1,4/28/2022,5/8/2022,5/15/2022,174,14,7830,7830
501,2152,Traci Caldwell,h8,7,10/7/2022,10/11/2022,10/14/2022,81,14,6804,972
502,6912,Aaron Hernandez,p29,1,8/13/2022,11/14/2022,11/19/2022,120,23,826.33,826.33
503,8132,Matthew Mack,Train,5,6/7/2022,7/9/2022,7/10/2022,44,4,1500.82,300.164
504,5596,Louis Brown,p17,1,8/6/2022,1/28/2023,2/5/2023,192,29,4956.67,4956.67
505,5580,Matthew Curtis,p20,7,9/25/2022,3/3/2023,3/9/2023,144,11,14733.6,2104.8
506,6073,Stephen Gonzalez,Flight,4,7/20/2022,8/4/2022,8/4/2022,4,9,1091.66,272.915
507,7252,Hannah Simpson,Flight,1,10/22/2022,11/9/2022,11/9/2022,7,5,1154,1154
508,7724,Ashley White,h7,8,11/15/2022,11/23/2022,11/30/2022,180,29,64800,8100
509,9575,Kevin Macias,p29,1,12/19/2022,4/29/2023,5/4/2023,120,23,826.33,826.33
510,2266,Michelle Brady,Flight,4,6/1/2022,6/16/2022,6/16/2022,8,13,451.75,112.9375
511,5142,Angela Wilson,p22,1,12/30/2022,3/8/2023,3/18/2023,240,23,3239.52,3239.52
512,3433,Gary Becker,Train,6,9/27/2022,10/30/2022,11/1/2022,71,11,340.33,56.72166667
513,9237,Stephen Miller,h45,5,9/3/2022,9/13/2022,9/19/2022,155,27,31775,6355
514,9130,Patricia Trevino,p28,2,12/1/2022,4/25/2023,5/3/2023,192,7,7808.06,3904.03
515,7783,Mark Brooks,Flight,1,11/15/2022,12/5/2022,12/5/2022,4,23,187.92,187.92
516,5133,Jade Bean,Train,8,12/30/2022,2/19/2023,2/20/2023,24,5,353.23,44.15375
517,3985,Alexandria Mitchell,Train,8,11/14/2022,1/9/2023,1/9/2023,11,9,1749.47,218.68375
518,2851,Dawn Williams,p24,1,12/28/2022,4/25/2023,4/27/2023,48,30,1317.39,1317.39
519,2958,John Brady,p10,8,11/6/2022,4/20/2023,4/30/2023,240,11,39816.4,4977.05
520,5075,Monique Mayer,h27,1,6/23/2022,7/3/2022,7/4/2022,28,29,784,784
521,4606,Benjamin Carlson,Train,8,7/7/2022,8/28/2022,8/28/2022,15,22,387.79,48.47375
522,5803,Caleb Burgess,Train,5,8/17/2022,9/19/2022,9/20/2022,40,7,1418.76,283.752
523,1838,Maria Rangel,Train,1,8/17/2022,10/11/2022,10/13/2022,65,6,963.75,963.75
524,3629,Dr. Angela Myers,Train,1,5/17/2022,6/27/2022,6/29/2022,64,6,660.48,660.48
525,3427,Amanda Haley,p24,1,12/10/2022,4/17/2023,4/19/2023,48,30,1317.39,1317.39
526,8057,Heather Brown,Train,1,12/18/2022,1/29/2023,1/30/2023,31,20,1410.51,1410.51
527,1521,Christopher Elliott,Flight,1,5/14/2022,5/31/2022,5/31/2022,9,24,1318.28,1318.28
528,8937,Caitlin Tyler,Flight,7,12/21/2022,1/9/2023,1/9/2023,3,10,149.4,21.34285714
529,8743,Gina Mcbride,h55,4,6/16/2022,6/18/2022,6/20/2022,57,24,2280,570
530,4408,Suzanne Gonzalez,Train,3,6/2/2022,7/26/2022,7/26/2022,21,4,1430,476.6666667
531,2565,Jason West,Flight,1,12/30/2022,1/19/2023,1/19/2023,4,15,144.3,144.3
532,7336,Cameron Ramirez,h38,2,9/13/2022,9/19/2022,9/25/2022,153,23,7650,3825
